,Unnamed: 0,tweet,label
4963,870,interahamwe ziragwira woe abawe bapfuye nawe bakabakorera marketing  ,0
4964,1045,tunataka tumkumbushe rais tena umuhimu wa kuwa na tume huru ya uchaguzi tumelizungumza sana hili lakini wameweka pamba ma,1
4965,2159,ikibiriti  ibinini ubutabazi bwibanze  igifuka indoboakabido,1
4966,1706,nonex koko ayo niyo yabuze ,1
4967,904,nimegundua tunafanya makosa mengi sana tunafanya kazi nyingi sana lakini ni vitu vichache ambavyo tunavileta katika mi,1
4968,549,pole sana kwa hilo ili uweze kuona mkeka wako wa nyuma unatakiwa kurudisha tarehe nyuma kwenye bet history yako ss,1
4969,2304,uti rero ibyo akwirakwiza ni ukuri cg ni ibinyoma dusobanurire with facts,1
4970,178,a va vassati va loya,0
4971,3077,gutangira umwaka uri kuri maji  uyu mwaka dutangiye muzawurye ntuzabarye niko mbifurije    kibungo rwanda ,2
4972,2001,ufata icyemezo cyo gutandukana aruko wabanje kugoragoza ukamucyaha byakwanga ukabona kurekura,1
4973,389,sahivi ukirudi shule point gani unaweza ukaielezea vizuri kabisahadi na mifano ya kweli mimir government support,1
4974,1226,ukifungua tu mdomo kinakimbia,1
4975,714,viongozi mbalimbali tayari wamewasili uwanjani kuaga miili ya wanafunzi walimu na dereva waliofariki katika ajali htt,1
4976,708,iri shaza ko rizindutse bavandimwe ishazathursday  ,0
4977,146,marathon zimekuwa nyingi kupita maelezo na waandaaji hawataki kusema kama kuna vita inakuja,0
4978,2246,pressure yihe bro umunyamahanga asuye numunyarwanda agasura bagashyirirwaho requirements zimwe zo kwirinda kovidi safety yahungabana ite,1
4979,268,topic uvona hiku loku hi hlangana anipfuxeliwi and ni bockiwa ka ti social ntwrk,0
4980,727,utabiri wa hali ya hewa wa saa  zijazo kuanzia saa  usiku wa leo ,1
4981,116,baraza jipya likapata wkt mgumu ktk kufanya maamuzi hasa kwenye kutekeleza majukumu yake kimamlaka kwa sababu ya migomo ya,0
4982,1600,lolote ambalo unapaswa kulifanya na ukakwepa kulifanya kaa ukijua kuna mwenzako atalifanya tatizo ni kuwa anaweza asili,2
4983,889,hari igihe mba numva nshaka girlfriend ariko iyo maze kurya mpita menya ko ari inzara yabinteraga,0
4984,1175,ama kweli kila binadamu ni mshindwa na at the same time ni mshindi,1
4985,1784,sijawahi kutoa kauli popote ya kwamba sitagombea tena ubunge hizo ni kauli zinaitwa wishfull thinking ndio ccm wanas,2
4986,129,ndumiwe koko byaba ari bimwe bita gukosoza icyaha ikindi ariko ikigaragara nuko ibi birenze kuba ubuhotozi,0
4987,766,man kucyi ushaka kumenya uko mbayeho uko ngenda aho shyira amafaranga yajyee man ndeka jyenyine undekere mind zajyee ishazathursday,0
4988,216,mutekujya mutera abantu ubwoba azabiki cniyo yagenda uzunguka iki kugura abaturage bokubeshya niwo muronko mwiza,0
4989,1400,ibiciro bya lisansi na mazutu byongeye kuzamuka nimugihe leta yigomwe umusoro usaga rfw ,1
4990,380,abana babakire erega nubwo bapfa ariko baguma babona ibyo bashaka ,0
4991,344,wanasemaje kuhusu majukwaa ya kidijitali mtoto wa kike anaweza kupata nini mitandaoni,1
4992,1550,wasanga nyamara iyi techinique ya mutabazi ikora  hhhhh,1
4993,2671,uri mwiza bihebuje mama inseko yawe isa na bice   ,2
4994,785,cinderela wa mina i love u babe ,2
4995,837,unahitajika kuwa na kipato zaidi ya tzs  kwa mwezipj,1
4996,777,ku dliwa salada ,2
4997,1030,muri bibiliya tukaba dufitemo igitabo cyanditswe numuzimu se toka shitani,0
4998,786,je wewe ni muwekezaji kwenye kilimo biashara na unataka kujifunza mbinu za masoko kwa ajili ya bidhaa zako karibu,1
4999,312,kuna xukela la ka mina kuna xukelakuna xukela l ka mina kuna xukela ,1
5000,72,uwo musaza ra ko numva uwamwegereza abafeminists bamukurugutura,0
5001,383,uyu mugore ahubwo anteye ubwoba pee ubuse andiriye ho hit koko njye ndi igiki ,0
5002,1379,kand ari wowe sg wayo ange weee,1
5003,661,tana u ta dya,2
5004,1073,ugumu wa kunywa arv unatoka wapimbona dawa za malaria tunakunywauti tunakunywashida nini,1
5005,2271,hahhahahha ubwo ni mvange ziki,1
5006,2708,amahoro yimana muzabane muri uku kwezi dutangiye,2
5007,1713,ikibazo ntategeko ribigenga mbona yabikora kuko ni mu ifase ayobora,1
5008,740,ndiyo sheria inayoitwa kanuni ya adhabu penal code rev  kifungu cha  inasema mtu anaye,1
5009,3142,ubwo fifa igiye kugira icyicaro mu rwanda amavubi arisubiraho uko birikose,2
5010,1304,tafitikukumbatiwa mara kwa mara hupunguza hatari ya kuugua ikilinganishwa na wasiokumbatiwa mara kwa mara tiba fasta,2
5011,2906,uwiteka nkushimiye mubo waremyeabakunda izina ryawe bamfashe tugushime tukuzamurire icyubahiro maze ababyeyi baguhe impundu urakoze mwami yesu kristo ,2
5012,1684,nge ntag nkoresha tecno ,1
5013,2969,cyakora rwot sinjya mbamenyera wa mugani,2
5014,1799,namuhamagaye nijoro numva umuntu wumugore avugira muri phone sinzi niba ibyo ndi gutekereza niba aribyo,1
5015,2641,murakoze  ubufatanye mugira mu kugirango muri  impano zumikino wamaguru ziboneke no gukura abanyeshuri mu bwigunge  ,2
5016,1417,iriya nteruro ivuga ngo ufite  yahembwaga  sindimo kuyumva yashatse kuvugako umukozi yandikirwa  nyamara arahembwa ,1
5017,750,ntako namwe ntimugakabye uziko iyi mihanda ikomeje kunca intege kugukomeza umushinga wanjye uri muri stu kubera ubwoba bwa critiques,0
5018,3123,urubyuruko rwabakorera bushake kubufatanye na rnp ni nzego zibanze bakomeje ibikorwa byu bukangurambaga bwo kwirinda covid mu masoko atandukanye     ,2
5019,476,hii paypal bhana nilipewa story wao ndo hawajalielewa soko la tzsijui shida ni nini,1
5020,722,zlatan na rooney watawaongoza mastaa wa marekani kuifunga atletico madrid leo filimbi ya mwisho ikilia tu na mkwanja umekufikia cheza sasa,1
5021,1803,nawe se buriya sinjye gusa,1
5022,1845,imibanire yumukazana na nyirabukwe umva ikiganiro cyumuryango kuri radio rwanda umuryango,1
5023,1361,ariko oe ninde wakubujije ku downloading ,1
5024,168,dadinhaz around tha world hani tsikka ka maputo afamba a tshama london,0
5025,2685,banyarwanda umunsi mwiza wintwari ntituzibagirwa na rimwe intwari zu rwanda zitanze ngo rweme twemarare ,2
5026,516,bari kumurutsa cash yariye,0
5027,218,uravuze ngo abategetsi bose ni abanyagitugu,0
5028,2232,tewoloji ya pawulo ifite ukuntu ifata umugore imushyira mu mwanya abantu badashyikira mu buryo budasanzwe ukurikije ikinyejana turimo,1
5029,1206,nuko amasaha akuze yegera hirya arakebuka areba hirya areba hino arambika trifoni ku ruhande azimya itara arirambika ,1
5030,1263,kuki wumva ko ibicuruzwa byo mugihugu cyawe byahenduka ariko ibyahandi ukumva ko ntakibazo byose ni standard my guy,1
5031,3013,umwana wese afite ubu burenganzira yaba ikiciro  gukomeza umwana ahava akajyera agomba kwitabwaho neza  murakoze ,2
5032,395,iyi mfizi siyawe raaa mbibonye kuri status yumuntu hakurya kuri greenapp mbona ntabyihanganira kdi kwiyitirira ikintu cyundi nicyaha gihanwa namateko ,0
5033,725,ku hava paito unwani handle ka mina,2
5034,1679,baba mtakatifu fransisko amemteua askofu mkuu wa jimbo kuu katoliki mwanza jude ruwaichi kuwa askofu mkuu mwandamizi,2
5035,1171,shira hasi burger na pizza inzozi zawe hari igihe zaba impamo,1
5036,1172,njiro tumewasikia tunaendelea kuboresha huduma,1
5037,1113,ukiwa na safari ya ghafla kwenda mkoani na mabasi usiku hakuna usikate tamaa download app ya utakutana na gari inayo,1
5038,2318,iyo mubwiye kugura abonnement mukamubwirako areba full bouquet channel ya  ntago ibareba nizindi umuntu atarondora ,1
5039,993,stawi lab inatoa ufadhili wa milioni   kwa mashirika matatu kwa ajili yakuimarisha utendaji wa taasisi zao pita hap,1
5040,984,baguhaye million  ngo utange umukunzi wawe muri bokoharamu wamutanga,0
5041,3291,congratulations amatora yinzego zibanze ni vuba  urangirije igihe ngo tukugire mayor,2
5042,771,dunia imebadilika sasa hivi study nyingi zimeonyesha kuwa watu kujipima wenyewe inapu,1
5043,563,kulo sala ku ni tlela kanwe before ni vuyela joni,2
5044,278,bwakakaka ni tsike ,0
5045,58,mhusika mwenye picha au video hiyo mbali na makosa ya kisheria unayoyatenda kwa kusambaza tambua kutuma picha za fara,0
5046,1951,ayo mateka yasibe kuko ntateze kwandikwa igikombe cyi burayi kibera hanze ya europe ni uefa supercup gusa,1
5047,2190,igihe buri mu tweep wese ari gutwika kuri tl ,1
5048,2409,umunsi mwiza wo kwibohora friend gus nyine mugire ibyo mwibohora bisa naho byababase nibyabaye kalande niko kwibohora kwiza,2
5049,577,habari tunaomba radhi kwa usumbufu unaojitokeza tafadhali tuandikie mita namba yako kwenye dm kwa msaada zaidi pj,1
5050,813,uhuru michezouhuru digital inawatakila kila la heri klabu ya kwenye mchezo wake wa leo dhidi ya as vita club ligi ya mabingwa afrika huko mjini kinshasa nchini kongo,1
5051,320,ibyo bintu byawe uvuge nawe tugushakire umugore akugire idebe tito mureke,0
5052,20,chama cha wamiliki wa mabasi tanzania taboa kimemwandikia barua waziri mkuu kassim majaliwa kujitoa kwenye kamati ndogo akizungumzia sababu za kujitoa ktk kamati hiyo katibu mkuu wa taboa ernest mrutu alisema wamefikia hatua hiyo kutokana na changamoto zao kutotatuliwa,0
5053,66,himpela wo nhimela nkama wa ko u fika yena a poronto ni mu fundile bem mas wa karhata nhana,0
5054,2440,imana yo mu ijuru ibiteho mwe mwesembifurije umunsi wamahoro aturuka kuri nyagasanimuhahe muronke mwa mfura mwe,2
5055,856,bari kwirinda nabo kuko ntiwamenya aho imyanda bafata aho yavuye murumva se ahubwo batari mu ngorane risk,0
5056,1082,ark ubu neza neza nabuze umuntu uzanshyira mukiziga nukuri ,0
5057,84,cyakoza harinabantu badakunda bagenzi bababo reba ukuntu uyumushinwa akubita umunyarwanda mugenziwe areba rukara yari intwari peee ,0
5058,2712,umunyarwanda nyawe nukomeje kwifuza iterambere rikomeje aho gusenya ibyagezweho rwose,2
5059,690,ariko birumvika bakiraga aband barwara rero ubu abakira barangiye mureke abarwara barwarenabo igihe kizagera sibyo ra,0
5060,62,va khu ndzaveta u va khuma la ,0
5061,964,ikintangaza uwo muhanzi yabibonye kare gusa byo uzamuye umutweukahavuga ntiwamara kabiri ariko ni ikibazo pe,0
5062,1014,ibintu bya miss ahantu hose nibimwe no muburundi ndumva ari induru ,0
5063,582,kizaz cha ajabu sana,1
5064,2114,iyo nza gusanga atambara linette sinari kubyemera gusa niyubahwe,1
5065,1246,nahose aho mushyira camera nta cyapa cyumuvuduko ntarengwa cyihari mubivugaho iki ,1
5066,1634,ushiriki wa wanawake ktk uongozi ni mdogo kama asasi na tumekua tukiangalia sababu ktk jamii kujua kwa nini,2
5067,4,ukuntu inama zose zikomeye zirikubera mu rwanda ubanza numusi wimperuka uzabera kigali ,0
5068,1428,uyu wa gatanu sinzi ,1
5069,1534,umwe mu mirongo yindirimbo inkovu zibihe ya maylo issoum na franckay yakorewe  rwot rwotgain  ,1
5070,2511,umuyobozi wumujyi wa kigali  avuga ko imyiteguro yinama ya chogm igeze ku rwego rwiza,2
5071,2086,ariko noneho  ngo hashyizweho umurongo umuntu ushaka kwiyahura azajya ahamagara akavuga ko yumva ashaka kwiyahura ese koko hari uwawuhamagara,1
5072,2009,tubwirire ba muyomba badukamire tutazarwara ubworo,1
5073,318,bwakakaka hi lhevana muito mal  ,1
5074,737,ya maning ya maning ya maning,2
5075,1406,hifashishijwe ikoranabuhanga ku wa mbere amb  yashyikirije umuyobozi wa jamaica sir patrick allen impapuro zimwemerera guhagararira u rwanda muri iki gihugu  ,1
5076,1589,aho ntuye hari igiti kimwe gusa kandi nta mababi ahagije gifitenasoromyeho rimwe gusantegereje ko cyerankongera nkasarura,1
5077,666,ndugu mfanyabiashara bado una nafasi ya kushiriki njoo utangaze biashara zako njoo uu,1
5078,632,ubwo uhaze bwa bucapati bwo mu biryogo shnn,0
5079,29,namuntlha nada baiye a xirhame ci demanji,0
5080,864,nonese ko waje ntamafaranga uzanye wumvaga uriburye gute ,0
5081,0,kwani tanesco wanakataga umeme makusudinadhani kuna changamoto behind zinatakiwa zitatuliwe na sio kutoa matamko,0
5082,117,jya wisubiraho kandi wonse umwana ureke ubuntu bumeze nkubujajwa bwo kuvugw ko wanze konsa umwana,0
5083,197,mhunti ya mona  sowetoem casa chokwe ,0
5084,2426,nibyiza cyane nibakore iyo bwabaga ubundi reyonsport amakipe iyabagagurire kurukoma ni david ndabumvira hano murera mwiko ahitwa sunzu,2
5085,166,akarengane mu nkiko ku gipimo cya  birakabije kwizera ubutabera biri hasi cyane pe  ikwiye icyuhagiro,0
5086,182,admitam mu vha yive nwine,0
5087,1467,wizara imeweka kanuni kunufaisha taifahakuna mgodi utakaotolewa leseni bila serikali kuwa na hisa  wachmbaj wazawa st,2
5088,1703,kamati ya siasa ya ccm mkoa wa dodoma yakagua miradi ili kufuatilia utekelezaji ilani                      kamati ya siasa ya ccm mkoa wa dodoma imefanya ziara ya,2
5089,532,wazee wa kunyoosha bodi za magari chuma inatoka kama mpya check nao wanapatikana sinza mapambano kindly r,1
5090,1651,wallahi maneno ya mama yangu yananifariji sana jinsi mama yangu alivyonisimlia nakupenda sana mama yangu halijapotea ju,2
5091,1542,ishi na watu vizuri watendee wema mungu ndiye ataamua kukulipa kwa njia inayoonekana au kwa njia isiyoonekana,2
5092,964,kwahiyo mahakimu huwa wanapata kabisa usingizi na wao yaan wanalala kabisa kwa amani,1
5093,347,kwa mujibu wa msikilizaji wa radio free afrika huko mugumu serengeti ndugu william kitengai anasema haya ni maji yanayotoka bombani katika eneo lake na ndiyo maji wanayategemea kwa matumizi mbalinbali ya nyumbani,1
5094,2040,muraho neza rwot ikaze cyane muri konekt muri midweekparty hamwe nanjye  na  kuri  kuva  kugeza hrs uyu munsi ni rock music nyinshi konekt djadamsrwanda sweetmemories greatmoments ,1
5095,659,uwo yananyara kuri office yakarere,0
5096,1436,nkwiriye gukora imirimo yuwantumye hakiri ku manywa bugiye kwira ni igihe umuntu atakibasha gukora yohana  ijamboryumunsi,1
5097,767,pole sanatafadhali tufahamishe tatizo lako mteja wetu,1
5098,1237,erega biriya nibyo bitagize icyo bitwaye,1
5099,2738,muntume ndabazanira kuri make  ,2
5100,2827,ni inshingano zacu nkurubyiruko mu guhangana nikibazo cyinda zitifujwe ndetse nubwandu bwa sida turashimira abafatanyabikorwa badufasha kubigeraho condomweek         ,2
5101,366,hii imenkumbusha mbali asee,1
5102,204,hi nga ribali futhi na mhaka leya ku dlaya vanhu va ti albino,0
5103,963,makamu wa rais samia suluhu hassan afungua vituo vya kisayansi pemba,1
5104,607,habari pole sana kwa changamoto tunaomba namba yako dm kwa msaada zaidika,1
5105,2578,gusa byereke imana ku buryo niyo wawurisha intoryi wumva uryoshye nkuwarishijwe inyama,2
5106,1047,iyi ni story yuriya mugore wandimbati yashishuye umurezi yabatuburiye naririya zina niryuriya mugore wa ndimbati ,0
5107,678,ulishawaji kuniuliza kwann ubongo inatofautiana huu unaonekana umejikunja na huu mwingine haujajikunja ukwel ni kwamba hii ni kutokana na cortex katika ubongo inaumbo km karatasi ili kuweza kufit katika fuvu la kichwa inabidi ijikunje,1
5108,577,ase ntakuntu umutakaumbrella bajya bakora discount kuko iyimvura nayo igiye kudushyira muri lockdown gumamurugo,0
5109,1750,upendo wa wanafunzi wa shule ya sekondari chole kijiji cha chole kwa dc wao aka dada hawakutaka niondoke nimewaahidi kurudi,2
5110,1417,hongera mh  hongera mama samia suluhu hongera wabunge na madiwani wateule wote tukajenge nchi sasa,2
5111,1040,maze iminsi mbyibaza kuki ugize imbaraga zo kugaragaza ihohoterwa yakorewe ahindukira akaba ari we ushingwa ibikwasi yataka bati arasakuza ,0
5112,34,kila mtu akipata mita za ujazo chini ya  maana yake tumeingia kwenye uhaba wa maji ikifika kwamba kila mtu anapata mit,0
5113,2428,best photographer i surrender cyokozi uri hejuru cyaneubwo bumenyi uzabuhe nabari hasi yawe courage,2
5114,1612,kuberiki iyo umuhungu amaze kuryamana numukobwa abibwira abandi bahungu biterwa niki,1
5115,973,ukipiga  kwa sasa unapata ujumbe gani mc,1
5116,239,ubundise sukubatora bakizamurira iterambere ryimifuka yabo gusa nokudukiza amazi yibiza ntibyabananiye,0
5117,2764,murongore mukiri bato mubyare mugifite imbaraga zo kurera abana no kubateganyiriza hakiri kare ibya nta gikwe tubireke ,2
5118,2111,champion yacu ikeneye var kurusha izindi kuko igitego cya  banze rwose nta offside yarimo    ,1
5119,185,nonese twitter niyo ihemba anomangafari ngo  adusogongeze  nubwo nta nzoga ya nzonnyo ariko wapfa kunywa da  ,0
5120,2572,congratulations mukobwa muto ikaze munyabwenge bacyeya cyane igihugu gifite muri ,2
5121,1442,reba umufana wa italy shaaaaa  italy  england   watch italian fan sha  me    kigali rwanda ,1
5122,2202,rwot  yabwiye  igihe azarongorera bizaba ari ku wa gatandatu umva ikiganiro cyose hanokinasobanura icyatumye yamamara ,1
5123,409,miss wumuhanda kombona amsind muyamurindimuriyeho noneho umwana bamubwiye ko azi kwiruka arenga iwabo  kuvaryari sowanyu wowe yayoboye inama sha  ,0
5124,3036,gutangira ntabwo byoroha cyane cyane mu bihe nkibi bigoye turimo ariko igikuru ni ugutera intambwe mwarakoze mukomeze kudushyigikira,2
5125,3171,inzira ni ubumwe ibindi byaza ejo ikindi ni ukuri kuko iyo ubeshye umara inka  kwibohora ,2
5126,565,utabiri wa hali ya hewa ,1
5127,2973,kwa nyagakecuru mu bisi bya huye amajyepfo ntawe ukivuga ari uguta inyuma ya huye itumanaho nimihanda huye  kibeho hafi yabo niyo bigwa habaye hafi visitrwanda tourism ,2
5128,2574,ubushize yakoze umurimo nabandi kandi mwawukora neza niba hari ikintu cyubwenge wumva cyagirira umumaro umunyarwanda uzi wadusangiza natwe,2
5129,575,na khensa bra ya mina,2
5130,2600,nabonye yasabye imbabazi ubanza yasanze yibeshye twamubabarira cyane ko nta nicyemeza ko ibyo tuvuga twe ari ko kuri ,2
5131,2368,iyaba ari itegeko nagereza yari kugufunga,1
5132,361,karibu ya kuanzia saa,1
5133,2249,nta kiryoha nko gufata igitabo mu biganza ukumva impumuro zimpapuro ariko ebooks nizo mpitamo kuko nzibona byoroshye kandi nkazigendana,1
5134,2069,niyibizi ramadhan ni umukinnyi wa  nubwo yifuzwaga bikomeye nikipe ya  asinyiye ikipe yabanyamujyi amasezerano yimyaka  ku mafranga frw  ,1
5135,668,akusaka ka ndlama kopitira ku collerboxparty ndani ameneyo,2
5136,182,mwanamke mmoja aliyetambulika kwa jina la mama robert mkazi wa mtaa wa msalala road amezua sintofahamu baada ya kumfungia ndani mtoto wake wa kiume mwenye umri wa miaka  kwa madai ya kumfundisha adabu,0
5137,677,iki kigabo kigiye igifaransa muri ma colline na horizon ,0
5138,2633,muri lockdown byari kuba ari sawa cyane,2
5139,332,formula  japan gp kumzalisha nyota mwingine wa mbio za magari dunia soma zaidi,1
5140,92,ari ukuhira igiti m mvura n kwinyarira m mvura ubusazi cyane n ubuhe ur opinions plz,0
5141,1278,napenda kuishukuru serikali ya jamhuri ya muungano wa kwa kuendelea kupokea na kuwahudumia kutok,2
5142,1767,guhangana nihungabana rikomeye complexptsd full video  m tv  kwibuka twibuketwiyubaka komezagukomera,1
5143,2566,umugabo azaba umugabo mpaka umugore azaba umugore mpaka ibindi biri hanyuma yibyo ni amateshwa ,2
5144,2470,aba bantu bashaka kurwanya leta kdi yarabagiriye neza bafite ikibazo cyimyumvire,2
5145,2158,ibyo na byo birashoboka,1
5146,2292,ni ukuri rwose wihangane pe ,1
5147,606,walimu wamefundisha wanafunzi miaka  na wengine wamefail sembuse as miez tu,1
5148,710,a lirandzo ih mensa ni behula vhata tshemelela inkwafswo fswaku biya ,2
5149,2761,umutungo kamere afurika ifite wakabaye uyikiza abo wita umubyeyi bakabaye ari abafatanyabikorwa mu bwubahane,2
5150,802,yagiye kwica mu mahanga ,0
5151,359,kwa mujibu wa nyaraka za mwaka  za kampuni ya umico ilionyesha wanahisa wa kampuni ile ni barnabas mathew dismas ndungur,1
5152,2100,wowe se uri ikiii,1
5153,1085,ndumva nanjye nanjoinga abo badafite ubwenge nuko nsanze ndi mubi,0
5154,1421,ukipata pesa au cheo hakikisha unawanyanyua walio chini utapata baraka usitumie pesa zako au cheo chako kuwanyanyasa w,2
5155,1746,urugendo rwo kwamagana ruswa rwabereye mu mujyi wa huye u rwanda ni rwame ruswaniumwanda   ,1
5156,1029,ngo ntabwo ari umukobwa ibijya gucika bica amarenga ejo azihakana ko atari umubyeyi nagira amahirwe akamuba,0
5157,977,harya gnocide iva kuki si urwango erega shahu nakubwiye ko hari imbeba yitugatuga ngo irimo kwimya urutare,0
5158,195,sono u kwini,0
5159,2569,ikigonderabuzima cya gatenga kirakora ndetse cyane  rwose turabashimira umuhate nubwitange mu kutwakira neza na serivice baduha,2
5160,981,bwjulius mgaya akieleza juu ya ujenzi wa mageti yakieletroniki kwa mhe anastazia wambura na prof elisante gabriel,1
5161,470,tutafanyia kazi kubadili vifurushi hivyoka,1
5162,593,huyu mtoto anaitwa buari blasisi mtalo anasema anaishi kata ya mwembetogwa msikitini iringa yupo arusha kituo cha poli,1
5163,874,wake wawili labda  nimpishe aingie yeye  ufanye kwa magendo ukamfichie sijui wapi hio vita haitulizwi hata na umoja,1
5164,2277,hari kuri  ubwo ngabo jobert meddal uzwi nka  yagaragaraga muruhane ahoberana na mama we ese waba ubyibuka  ,1
5165,2632,kwibuka sinzika ahubwo numwanya wo guha agaciro abacu bazize uko bavutse twibuketwiyubaka kwibuka ,2
5166,1135,uri umwana mubi ndaq,0
5167,463,mwakoyobotse   umurongo muzima ariko ibibazo byaburimunsi bizabagezahe,0
5168,149,rc ole sendeka atoa mwezi  baada ya kukasirishwa  watakiona,0
5169,1061,rais ameungana na wakristo wote tanzania katika maadhimisho ya misa takatifu ya sikukuu ya pasaka iliyofany,1
5170,1346,mwanaume unajua kupika chapati ya duarakufuakuosha vyombokufanya usafi na kukuna nazi unawahi nn katika ndoa,2
5171,75,kondomu inanibana hii kauli imezika vijana wengi sana kwa gonjwa la ukimwi,0
5172,662,re tsogile re ra wena,2
5173,2357,mwaramutse neza ikaze mu kiganiro gospelmagazine gitambuka kuri  buri cyumweru hh ingingo yuyu munsi umuntu ukenewe umunyakuri turakira ibitekerezo byanyu   ,1
5174,983,track track karibu ujipatie track kwa bei poa kabisa ya kitanzania njoo uvae upendeze kuwa na muonekano wa kipekee,1
5175,2896,umuntu uri gusaba umwanya ngo atange ibitekerezo ,2
5176,3078,niba ushaka gusaba icyangombwa icyo aricyo cyose ku  udafiteho konti birakunda kandi biroroshye soma iyi nyandiko iragufasha menya rwot rwandan rwanda ,2
5177,1620,mh dc kesho kwenye burudani kitu cha kamba kitakuwepo mdundo wa asili mchumbio wa aridhini muhimu sana kuwepo pi,2
5178,308,ngoma bora ya mwakahutaki jinyonge,1
5179,1526,yayindi iri kuri ig hhhh,1
5180,53,sinatereta umukobwa utazi gutandukanya gutandukanya ibihekane nt na nd,0
5181,1150,kwenye episode  anaonekana mtaalamu wa matumizi sahihi ya mitandao kwa ajili ya kupata fursa mbali mbali,1
5182,914,epuka kumfikisha mwenza au rafiki mahala ambapo anapaswa kuchagua kati ya kuwa na wewe au kukata mahusiano na dunia circ,1
5183,2825,ese noneho numvise aho akura iriya mico yumuco ,2
5184,184,sabedorialocal leswi munga ka swona swi fana ni kuya rhinga nyanga kumbe ya tirha ti vonele ngozi madala ndota dlviomachava,0
5185,579,tupambane na lughahatuna chetu ndo maana kiingereza hatuwezi kukiepukania tunayo ila uwezo hatuna,1
5186,1863,ange ba michael na gabriel bakurare impande,1
5187,277,icyaba kibi kereka ariyo azadutunga umuntu akarya ayo yatanze naho kwicara umuntu yakaba no ku gishyitsi,0
5188,687,serikali imesema barua iliyoandikwa na wizara ya,1
5189,3092,ni ikibazo basoze amahoro pe,2
5190,2146,service za ikofi ya  kuki harimo izidakora mwakihanganye mukazikuramo nibura zikazagarukamo zishobora kuboneka,1
5191,148,ahsante kwa kuliwasilisha tatizo lako hapasamahani ndugu mteja mpaka leo unapatwa na changamoto ya mtandao wa intaneti kuwa chini sanalm,0
5192,1648,vua ati videos ahubwo ,1
5193,2171,hhhhhh petit frre nyamara ibyo ni ibyacu ahandi ngo barirekura kakahava,1
5194,2359,nyamara twemere ko  ari mukuri rwose  habamo amacenga menshii ,1
5195,163,baadhi ya wakulima mkoani rukwa wameamua kuacha kulima mazao ya chakula hususani mahindi kutokana na kutokupata tija katika kilimo hicho wakulima hao walisema uamuzi huo unatokana na kukosa bei ya mazao hayo na hivyo kujikuta wakikabiliwa na ugumu wa maisha kwa kukosa fedha,0
5196,3127,wowe turabyumva kimwe rwose twese ibi byemezo biratuvuna cyane ariko nta kirusha agaciro ubuzima ,2
5197,85,nitaku panhula hi xinwui xa tiro,0
5198,725,habari ahsante kwa kuwasiliana nasi tunaomba kujua wewe ni wakala wa usajili endapo wewe ni wakala wa usajili tunakushauri wasiliana na kiongozi wako wa eneo kwa msaada zaidi ahsantejk,1
5199,217,this thursday in shaa allah itakua zamu ya zuwena it is,1
5200,1524,unyure no kwa sina please ,1
5201,3179,urabyumva cyane wa mfura we,2
5202,2275,none kuwa  hatangijwe ubukangurambaga bwa operation one stop intego ubudasa mu guhangana na covid         ,1
5203,2529,mwaramutse ndijackson hano nyagatarenukuri muduheamatunda yarandyoheye pe sinayibagirwa kdi icyumueru cyiza kuri mwese,2
5204,1089,hivi huku kuzingua kwa mitandao sipati picha siku mambo yanaingiliana inachota gallery nzima inaanza kujipost kwenye platfo,1
5205,683,swa kahle leswo,2
5206,580,habari sammyawadh asante kwa taarifa tunaomba namba yako ya simu kwenye inbox kwa ajili ya taarifa zaidi,1
5207,566,polisi lingeachana na ili suala la gwajima gwajima siku zote hajawahi ku behave hiviwhy now gwajima anachofanya ni kus,1
5208,2726,amafunguro meza kubayabonye kubayabuze nyagasani abiteho nibutsa rwot ko kumena amafunguro ari ikosa haruwo byarikurengera ntasinzikare food conservation program   ,2
5209,367,a xitiloo xa boby hiii nchine ,1
5210,205,toeni dawa kulingana na miongozo ya serikali via,1
5211,16,basi walitakiwa wawatoe kisiasa pia matumizi ya nguvu nyingi sio sahihihapo wameua hadi mtaji,0
5212,1456,hhhhh none ngo azi ibyo mu cyaro hhhh,1
5213,931,upo na mama mkwe kwenye gari yako aina ya vitz ghafla inawapita range rover spo  kwa speed kali halafu mama mkwe anaj,1
5214,698,kuna jamaaa alishinda tuzo ya mtu mvivu duniani akaambiwa aende akachkue pesa zake kama zawadi cha ajabu akawa mvivu pia kufata pesa zake,1
5215,764,kanze mbwire reg itware umuriro numbe ko aceceka,0
5216,3284,gahunda ya ucl semi nd leg hagati ya  na  nta handi ho kurebera atari  uclsemifinal hamwe na    ,2
5217,468,madala lweyi namufeva wativa stereka,2
5218,41,nimepokea kwa masikitiko makubwa taarifa za kifo cha rais mstaafu na baba wa taifa la zimbabwe mzee robert mugabe afrika i,0
5219,687,idini rifata mpiri umutima wumuntu nintekerezo ze hanyuma aho bahushye ukahajya shishi itabona ivanze no kudatekereza,0
5220,2438,ni byiza cyane gukangurira urubyiruko kwirinda ubwandu bushya ,2
5221,2005,genda gake ni ku cyumweru sha  ,1
5222,1077,atabura guteka ngo arareba tv,0
5223,1788,mubigenza gute ngo ntimusenyuke  umukinnyi umwe ko arangiza season atwaye aruta igikombe bose bakinira          ,1
5224,1797,wanaomtusi rais hukamatwana kufikishwa mahakamani sasa ni lini magufuli kama rais au raia alifungu,2
